id,year,name,yrfound,plfound,aims,activities,orgtype,direct_promotion,ltrcode,democracy,cat1,demcat1,demcat_rob,demsocialism,christdem,Afghanistan,Albania,Algeria,AmericanSamoa,Andorra,Angola,AntiguaandBarbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,BahamasThe,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,BosniaandHerzegovina,Botswana,Brazil,BritishVirginIslands,BruneiDarussalam,Bulgaria,BurkinaFaso,Burundi,CaboVerde,Cambodia,Cameroon,Canada,CaymanIslands,CentralAfricanRepublic,Chad,ChannelIslands,Chile,China,Colombia,Comoros,CongoDemRep,CongoRep,CostaRica,CotedIvoire,Croatia,Cuba,Curacao,Cyprus,CzechRepublic,Czechoslovakia,Denmark,Djibouti,Dominica,DominicanRepublic,Ecuador,EgyptArabRep,ElSalvador,EquatorialGuinea,Eritrea,Estonia,Eswatini,Ethiopia,FaroeIslands,Fiji,Finland,France,FrenchPolynesia,Gabon,GambiaThe,Georgia,Germany,GermanyDR,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,GuineaBissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,IranIslamicRep,Iraq,Ireland,IsleofMan,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,KoreaDemPeoplesRep,KoreaRep,Kuwait,KyrgyzRepublic,LaoPDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,MacaoSARChina,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,MarshallIslands,Mauritania,Mauritius,Mexico,MicronesiaFedSts,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,NewCaledonia,NewZealand,Nicaragua,Niger,Nigeria,NorthMacedonia,NorthernMarianaIslands,Norway,Oman,Pakistan,Palau,Panama,PapuaNewGuinea,Paraguay,Peru,Philippines,Poland,Portugal,PuertoRico,Qatar,Romania,RussianFederation,Rwanda,Samoa,SanMarino,SaoTomeandPrincipe,SaudiArabia,Senegal,Serbia,Seychelles,SierraLeone,Singapore,SintMaartenDutchpart,SlovakRepublic,Slovenia,SolomonIslands,Somalia,SouthAfrica,SouthSudan,Spain,SriLanka,StKittsandNevis,StLucia,StMartinFrenchpart,StVincentandtheGrenadines,Sudan,Suriname,Sweden,Switzerland,SyrianArabRepublic,Tajikistan,Tanzania,Thailand,TimorLeste,Togo,Tonga,TrinidadandTobago,Tunisia,Turkey,Turkmenistan,TurksandCaicosIslands,Tuvalu,Uganda,Ukraine,UnitedArabEmirates,UnitedKingdom,UnitedStates,Uruguay,Uzbekistan,Vanuatu,VenezuelaRB,Vietnam,VirginIslandsUS,YemenPDR,YemenAR,Yemen,Zambia,Zimbabwe,cties1,cties2,dirdem,cties3
F2663,2000,Transparency International (TI),1993,Germany,"Focus on combating international and national corruption, increasing government accountability and raising public awareness of the need to curb corruption, through international and national coalitions encouraging governments to establish and implement effective laws, policies and anti-corruption programs; strengthen public support and understanding for anti-corruption programs and enhance public transparency and accountability in international business transactions and in the administration of public procurement; encourage all parties to international business transactions to operate at the highest level of integrity, guided in particular by TI standards of conduct.","Works through the national chapters, which build coalitions to strengthen integrity systems in their countries. Developed 'Islands of Integrity' based on a binding agreement - Integrity Pact - signed by all those bidding for a project and by the procurement agency. Works for international coordination to criminalize transnational corruption and to develop and implement international legal frameworks against corruption, by shaping public policy discussions in various fora.",F,1,,0,Corruption/Governance,Rule of law,Rule of law,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,,,0,1,1,96,96,,
F2706,2000,"European Parliament - Group of the European Liberal, Democrat and Reform Party (ELDR)",1953,,Defend and promote liberal and reform doctrine in the European Parliament.,,F,1,v,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,10,10,1,10
F2756,2000,Parliamentarians for Global Action (PGA),1978,United States,"Ensure that no region of the world is left in the wake of progress only to become a source of new dangers; mobilize global political action for an equitable, safe and democratic world; serve a global constituency of legislators, governments, the UN system and civil society","For legislators': acts as a clearinghouse of information and analysis on international issues; provides members with UN, IGO and NGO publications; facilitates interparliamentary caucuses at UN conferences and their preparatory committees; provides informal and formal links to other parliamentarians and their peers. 'For governments': facilitates parliamentarian support for governmental policies through programs on, for example, sustainable development and population; coordinates specific intergovernmental initiatives (nuclear test ban, etc); organizes parliamentary exchanges as part of extended foreign relations. 'For the UN system': facilitates support for the UN system, including affiliated agencies; generates and sustains consensus during UN conferences and in the implementation of UN agendas. 'For civil society': joins with other NGOs to mount broad-based campaigns for specific objectives; facilitates interaction of civil society with parliament and governments. Middle powers initiative set up March 1998, continues the work commenced by PGA in the 1980s aimed at establishing a 'middle power coalition for disarmament'. Also proposes the setting up of: parliamentary early warning network: United Nations parliamentary assembly. Makes annual 'defender of democracy' award.",F,1,,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,,,0,1,1,98,98,1,98
F2890,2000,Alliance of Russian Solidarists,1930,Serbia,Promote democratic ideas in Russia.,,F,1,,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,0,0,0,20,20,1,20
F3037,2000,"Study and Research Group on Democracy, Economic and Social Development in Africa (GERDDES-Africa)",1990,Benin,Promote the democracy for favoring the economic and social development of African countries.,"Through its research and program execution body, international research center on democracy and development (IRCD), has initiated six Main programs since 1994: GERDDES-Elections; GERDDES-Good Governance; GERDDES-Humanitarian; GERDDES-Environment; publications and development of the independent press; general studies and research on democracy and development. Organizes seminars and conferences.",F,1,,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,31,31,1,31
F3085,2000,Commonwealth Local Government Forum (CLGF),1994,Zimbabwe,Provide a broad platform for organizations promoting local democracy and decentralization in the member countries of the Commonwealth; assist creation of partnerships and linking; support capacity-building for local government practitioners; share the practice of good governance with countries and institutions embarking on the path to democracy; build on links within the Commonwealth at nongovernmental and professional levels. Particular concern is governance/local democracy.,Organizes: regional policy workshops; conferences; symposium. Concerns: provision of basic services; low-cost housing and management of squatter camps; basic healthcare; education and management capacity.,F,1,,1,Local Capacity/Government,Rule of law,Rule of law,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,0,1,1,36,36,1,36
F3220,2000,Socialist International (SI),1951,Germany,"Strengthen relations among member parties and organizations and coordinate their political views and activities by consent; establish contact with progressive forces worldwide working for application of the principles of democratic socialism - an international movement for freedom, social justice and solidarity.","Current major activities center on: promotion of arms control and disarmament; promotion of concrete action to further North - South dialogue; study of problems of economic development, including questions of energy, employment and environment, promotion of human rights, contributing to peaceful solutions to regional conflicts; support for the democratization process in Africa; advancement and consolidation of democracy in Central and Eastern Europe; development of a democratic socialist strategy for Latin America and the Caribbean; support for the peace process in the Middle East; enlarging Social International's presence in the Asia-Pacific region. Committees (10) which meet at least twice a year, develop and further policies of SI on particular subsections or regions: SI Asia-Pacific Committee; SI Africa Committee; SI Committee for Central and Eastern Europe (SICEE); SI Committee on Economic Policy, Development and environment (SICEDE); SI committee on human rights (SICOHR); SI committee for Latin America and the Caribbean (SICLAC); SI committee for the Mediterranean; SI Middle East committee (SIMEC); SI peace, security and disarmament counsel (SIPSAD); SI local authorities committee. European Forum for Democracy and Dolidarity (EFDS) assists Central and European countries in transition and includes Central and Eastern European network for gender issues. Socialist international party leaders' conferences are held regularly in confidential and informal sessions.",F,1,y,1,Democratic Socialism,"Democracy, general",,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,,,0,0,0,108,,1,
F3262,2000,Asian Forum for Human Rights and Development (FORUM-ASIA),1992,Philippines,Facilitate collaboration among human rights organizations in Asia so as to develop a regional response for the promotion of human rights and democracy in the region.,"Education and training, including voter education programmes to strengthen democracy, programmes for awareness of internationally accepted human rights standards and their integration by local human rights organizations and programmes for awareness and use of UN mechanisms, especially human rights conventions; campaigns and joint action with other organizations on specific issues; fact-finding and research; documentation of human rights violations; assistance to members in election monitoring; internships and exchange visits. Setting up working groups (South Asian and Southeast Asia) to study human rights dimensions of displacement.",F,1,,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,10,10,1,10
F3276,2000,CIVICUS - World Alliance for Citizen Participation,1993,Spain,"As a global alliance of citizens and their organizations, pursue a world in which: citizen action is a predominant feature of the political, economic and cultural life of all societies; private action for the public good is expressed by organizations operating sometimes apart and sometimes in dialogue with the government and business; society involves equitable relationship among citizens, their associations in foundations, businesses and governments. Nurture the foundation, growth, protection and resourcing of citizen action worldwide, especially where participatory democracy, freedom of association of citizens and their funds for public benefit are threatened; advance regional and national agendas of common initiatives to strengthen the capacity of civil society; serve as an open forum to facilitate and establish cross sector world dialogue, exchange information, developed a common understanding and shared identity, solidarity, cooperation, and communication within civil society from various regions and promote a common vision about the role of civil society.",International task forces guide special projects to foster progress in 3 areas: increasing visibility and understanding of civil society; enhancing the resource base; advocating freedom of association (international principles for law and regulation for civil society organizations).,F,1,y,1,Civil Society/Citizen Education,Civil liberties,Civil liberties,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,,,0,1,1,88,88,1,88
F3406,2000,International Freedom of Expression Exchange (IFEX),1992,Canada,"Assist international campaigns for human rights by supplying information on freedom of expression and press freedom, including attacks on writers and journalists and the use of censorship and press laws; provide information to news organizations, the academic community and general public for educational purposes","Through IFEX Clearing House, operates: (i) Action Alert Network (AAN), whereby member organizations report free expression abuse in their geographic region or area of expertise to the clearinghouse, which circulates this information and regular 'action alerts' to other members and interested organizations all over the world, thus allowing members to stay abreast of their counterparts' activities, share information and research and focus their energies where most needed and allowing rapid, worldwide and coordinated response to press freedom and freedom of expression violations. Action alerts help turn the spotlight onto those responsible for human rights violations and lead to coordinated letter-writing campaigns which have helped release prisoners, lift publication bans and even save lives. (ii) IFEX Outreach Programme, launched 1995, based on a recognition of current North-south disparities and designed to support and strengthen fledgling freedom-of-expression organizations in the developing world, Eastern Europe and the former Soviet Union. IFEX provides information, financial and technical resources, expertise and international support and recognition, helping organizations in these countries to build links with the international freedom of expression community. Internet is the main means of communication for the IFEX community, since its speed and relative low-cost allows even those members with very limited resources and international exposure to bring immediate attention to those arrested or endangered for speaking out.",F,1,y,0,Press,Civil liberties,Civil liberties,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,0,0,0,27,27,,
F3454,2000,World League for Freedom and Democracy (WLFD),1966,South Korea,"Spread to all parts of the world the ideas of freedom and democracy and encourage and support their universal application; promote respect for, and observance of, human rights and fundamental freedoms for all peoples; be an agent and coordinating center for international cooperation in economic development and educational and cultural exchange designed to contribute to social progress and better standards of life; combine staunch efforts against aggression, imperialism, totalitarianism, and authoritarianism of whatever form and pretensions, whenever and wherever any of such evil forces appears.","Regular activities: annual conferences; annual event of the world freedom day; international academic symposium. Organizes, sponsors or cosponsors such occasional activities and events as exchanges of visits, missions, symposia.",F,1,y,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,,,0,0,0,82,82,1,82
F3572,2000,World Jurist Association (WJA),1963,Greece,"Mobilize the international legal profession through voluntary international cooperation to build law, rules and legal institutions to promote the rule of law; coordinate the development of international law as a requisite foundation for the establishment and maintenance of world law and order; act as a world center for information and communication for the international legal profession; sponsor regional and world conferences on various aspects of public and private international law; promote projects and research to advance the development of international law; coordinate the computerization of law internationally","Sections (32). Serves as worldwide coordinator for development of international law and as a world clearinghouse of legal information and reference services; organizes and sponsors projects of creative research and action in international law; coordinates automation of international law; sponsors international conference for judicial cooperation, and World Law Day and World Exhibition of Law Codes and Historic Law Documents; organizes international demonstration trials; organizes world and regional conferences. Instrumental in setting up World Association of Law Students.",F,1,y,0,Rule of Law,Rule of law,Rule of law,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,,,1,1,1,147,147,,
F3609,2000,"Liberal, Democratic and Reformers' Group (LDR)",1949,,"As a political group, represent liberal and Democratic views in the parliamentary assembly of the Council of Europe.","Bureau meetings, meetings of the faction to prepare plenary sessions of the parliamentary assembly, seminars.",F,1,v,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,0,0,0,31,31,1,31
F3638,2000,Trans-Baltic Network (TBN),1994,Latvia,"Promote a community of states in the Baltic region living together in sustainable security not only from military conflict but of civil society, with clean environment, respect for human rights, participatory democracy and sustainable development; seek to give NGOs in the region a voice in regional governmental, intergovernmental and non-governmental political processes; enable NGOs from Central and Eastern Europe to participate on an equal basis through building up civil society in those regions by economic and information support.",Annual conferences; further conferences; information seminars.,F,1,,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,10,10,1,10
F3729,2000,ZaMir Transnational Net,1992,,"Help peace oriented people and groups, humanitarian organizations, NGOs and the independent media in order to improve their communication possibilities; serve people working for: the prevention of warfare; the elimination of militarism; protection of the environment; the advancement of human rights and the rights of people regardless of race, ethnic background, sex or religion or political convictions; the achievement of social and economic justice; women's rights; the elimination of poverty; the promotion of sustainable and equitable development; more and better democratic structures in society, especially the advancement of participatory democracy; non-violent conflict resolution.","From 4 to 12 times a day, the electronic-mail and news systems exchange public and private messages with each other and with other networks in Europe and around the world. Conferences/newsgroups.",F,1,,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,4,4,1,4
F3798,2000,International Campaign for Tibet (ICT),1988,United States,"Monitor and promote internationally recognized human rights, democratic freedoms and self-determination for Tibetans and protect their culture and environment. ","Working closely with Allied committee of the peoples of eastern Turkmenistan, inner Mongolia and Tibet: conducts fact-finding missions to Tibet, India and Nepal; monitors and investigates human rights conditions; testifies before national and international bodies; promotes news coverage of issues in Tibet. China Project: networks with exiled Chinese democracy and overseas Chinese organizations, works with Chinese language media, conducts research on Chinese rule of Tibet. Contacts with academic, civic and community groups.",F,1,v,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,,,0,0,0,65,65,1,65
